ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
2073,Zerka,Z  E  R  K  A,0,0,0,1,0,0,0,1,0,0,0,0,8,183,L,L,4,4,82,63,75,80,78,77,73,76,75,74,72,71,68,71,74,83,76,61,65,75,81,82,67,70,50,78,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,77,France,1,2,172,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,11
2074,Sarkissian,SARKISSIAN,0,0,0,0,0,0,0,0,0,0,1,0,11,177,L,B,4,4,75,44,73,78,79,76,70,78,80,75,73,72,80,76,72,81,72,74,86,67,73,80,73,66,50,69,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,27,76,Uruguay,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,18
2075,Kim,K    I    M,0,0,0,0,0,0,0,0,0,0,1,1,11,178,R,B,6,5,82,44,77,77,85,85,75,81,84,83,67,68,76,73,76,79,77,76,76,61,74,83,70,63,50,74,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,26,78,Brazil,4,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Messina,9
2076,Sorin,S  O  R  I  N,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,48,82,78,56,66,66,79,66,42,46,52,52,58,66,42,78,45,38,37,40,76,46,56,73,80,70,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,2,25,82,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Ascoli,1
2077,Andrï¿½ Luiz,ANDRE LUIZ,0,0,1,0,1,0,0,0,0,0,0,0,3,185,R,B,5,4,68,75,82,82,77,77,73,74,75,76,68,68,70,73,70,83,77,62,55,76,78,83,69,68,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,82,Brazil,4,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,5
2078,Le Crom,L E   C R O M,1,0,0,0,0,0,0,0,0,0,0,0,0,186,R,B,4,4,40,85,89,69,65,65,82,70,40,52,60,55,60,65,37,80,35,37,35,42,80,53,56,80,85,68,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,2,32,77,France,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Chievo,16
2079,Sapina,S A P I N A,0,0,0,1,0,1,0,0,0,0,0,0,4,187,R,R,5,5,66,67,80,80,75,73,70,72,69,67,69,67,72,75,60,80,65,65,66,65,70,77,63,68,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,83,France,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,19
2080,Gerard !,G E R A R D    ,0,0,0,1,0,1,0,0,0,0,0,0,4,171,R,R,5,5,72,69,66,83,80,80,73,78,78,79,70,68,73,72,66,75,71,62,67,67,80,79,73,68,50,75,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,69,Brazil,3,0,1,-3,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Valencia,2
2081,B. Gavanon,G A V A N O N,0,0,0,0,1,0,0,0,0,0,0,0,5,180,R,B,5,5,78,62,75,79,75,76,74,74,75,73,75,70,76,75,73,83,76,73,83,70,74,83,68,70,50,76,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,26,75,France,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,24
2082,Eluchans,ELUCHANS,0,0,0,1,0,0,0,1,0,0,0,0,8,178,R,B,5,5,76,60,77,82,82,81,77,75,74,72,75,73,75,74,75,83,73,75,72,74,75,82,72,75,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,68,Argentina,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Salernitana,28
2083,Brison,B R I S O N,0,0,0,0,0,0,1,1,0,0,0,0,8,179,L,L,4,4,74,64,74,81,76,75,74,78,78,75,74,71,77,75,69,80,74,65,66,72,77,80,70,70,50,77,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,73,France,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,23
2084,Chouleur,CHOULEUR,0,0,0,0,0,0,0,1,0,0,0,0,8,180,L,L,4,4,73,48,72,78,77,79,65,78,74,74,70,69,72,69,66,76,69,61,66,67,71,76,70,66,50,66,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,67,France,1,0,1,-6,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Messina,31
2085,Curbelo,C U R B E L O,0,0,0,0,0,0,0,0,0,0,0,1,12,176,R,B,5,5,80,44,78,80,81,81,78,78,74,75,73,66,65,67,75,82,78,59,61,82,75,82,74,70,50,74,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,30,76,Uruguay,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,17
2086,Antonelli,ANTONELLI,0,0,0,1,0,0,0,1,0,0,0,0,4,178,L,L,5,5,63,72,70,80,78,75,70,73,69,71,64,63,64,63,45,70,44,55,58,70,75,70,68,70,50,70,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,71,Italy,1,0,92,-2,-2,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2087,Dosunmu,D O S U N M U,0,0,0,0,0,0,0,0,0,1,0,1,12,178,R,B,5,5,76,38,81,76,80,80,76,77,73,77,67,65,65,69,73,78,78,65,60,74,74,76,67,67,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,72,Nigeria,4,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2088,Sauget,S A U G E T,0,0,1,1,0,1,0,0,0,0,0,0,4,175,R,B,5,5,65,74,75,80,79,75,74,75,71,75,70,69,71,70,60,76,68,56,57,77,82,76,64,69,50,77,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,69,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,27
2089,Guerriero,GUERRIERO,0,0,0,0,1,0,0,0,0,0,0,0,5,178,R,B,4,5,67,71,78,84,75,75,75,78,71,72,70,75,69,74,64,83,70,61,67,71,77,75,67,84,50,78,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,21,74,France,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,2
2090,Hamdani,H A M D A N I,0,0,0,0,1,0,0,0,0,0,0,0,5,176,R,B,4,4,65,65,79,75,75,72,71,68,67,64,69,66,71,67,64,75,67,61,61,66,72,74,62,65,50,64,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,1,1,1,21,66,France,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,14
2091,Cetto,C  E  T  T  O,0,0,1,1,0,0,0,0,0,0,0,0,3,182,R,R,5,5,52,83,90,80,75,69,80,76,68,62,66,64,73,70,62,77,61,66,58,78,82,74,78,79,50,80,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,3,1,1,1,24,78,Argentina,1,2,357,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Siena,28
2092,Guillon,G U I L L O N,0,0,1,1,0,0,0,0,0,0,0,0,3,186,L,L,4,4,58,79,88,78,79,72,73,75,73,68,76,72,76,70,63,76,63,77,64,75,81,75,60,76,50,80,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,80,France,1,0,5,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atletico Madrid,24
2093,Cubilier,CUBILIER,0,0,1,1,0,0,0,0,0,0,0,0,4,181,R,B,5,5,65,71,78,77,83,78,71,75,74,70,68,75,77,75,55,74,64,55,64,67,79,70,58,61,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,80,France,1,0,1,1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Venezia,2
2094,Signorino,SIGNORINO,0,0,0,1,1,1,0,0,0,0,0,0,4,175,L,L,6,6,70,68,72,82,84,81,74,80,77,76,73,68,80,75,63,75,67,63,71,72,80,72,75,71,50,71,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,A,2,1,1,1,25,68,France,1,0,86,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Schalke 04,12
2095,Capoue,C A P O U E,0,0,0,0,0,0,0,1,0,0,0,0,8,185,R,B,6,5,77,55,75,85,86,86,72,77,78,81,73,70,78,73,70,77,70,70,71,71,74,77,78,65,50,70,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,74,France,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atletico Madrid,11
2096,Romero S.,ROMERO S.  ,1,0,0,0,0,0,0,0,0,0,0,0,0,192,R,B,5,5,30,82,84,59,67,68,85,67,43,45,58,62,47,69,37,79,37,36,37,41,83,48,56,72,83,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,87,Argentina,3,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Sampdoria,15
2097,Mamadou Diallo,MAMADOU DIALLO,0,0,0,0,0,0,0,0,0,0,0,1,12,179,R,B,4,5,83,32,76,78,80,84,82,77,75,80,68,67,64,66,75,85,81,70,64,79,85,72,75,68,50,68,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,4,1,24,76,Mali,4,2,7,5,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2098,Augello,A U G E L L O,0,0,0,1,0,1,0,0,0,0,0,0,4,182,L,L,4,4,70,72,74,86,79,78,72,75,72,73,74,73,76,78,60,75,64,68,72,63,70,73,71,72,80,76,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,74,Italy,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Palermo,17
2099,Serena M.,SERENA M.,0,0,1,1,0,1,0,0,0,0,0,0,4,180,R,B,5,5,68,81,81,87,80,78,78,77,70,72,74,73,71,73,62,79,65,60,61,77,79,73,78,80,50,82,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,76,Italy,2,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Sampdoria,20
2100,Ca,BOCUNDJI,0,0,0,0,1,0,0,0,1,0,0,0,5,172,R,B,5,5,66,65,79,77,80,74,73,74,75,73,78,78,77,73,68,75,70,74,70,69,75,80,70,71,50,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,69,Guinea-Bissau,4,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atletico Madrid,23
2101,Da Rocha,DA ROCHA,0,0,0,0,0,1,0,1,1,0,0,0,8,177,R,R,5,5,77,55,78,83,78,82,75,80,75,73,82,79,80,77,71,85,78,74,75,71,73,81,78,73,50,80,4,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,A,2,1,4,1,32,72,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,White,0,0,Atletico Madrid,8
2102,Savinaud,SAVINAUD,0,0,1,1,0,0,0,0,0,0,0,0,4,183,R,B,4,4,69,70,78,82,80,76,73,74,73,73,75,69,76,76,70,90,72,65,75,70,73,69,80,80,50,73,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,2,1,3,1,30,73,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2103,Dimitrijevic,DIMITRIJEVIC,0,0,0,0,0,0,0,1,1,0,0,0,9,180,R,R,5,5,66,62,70,81,75,75,75,68,71,75,76,75,74,74,65,72,69,73,72,65,71,76,65,62,50,65,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,72,Serbia and Montenegro,1,0,346,6,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2104,000,           ,0,0,0,0,0,0,0,1,0,0,1,0,11,175,R,L,5,5,80,48,69,81,80,80,75,79,81,77,77,73,76,74,81,80,82,75,71,74,75,82,74,72,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,73,Argentina,1,2,23,3,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,,0
2105,Keseru,K E S E R U,0,0,0,0,0,0,0,0,0,0,0,1,12,178,L,B,4,4,80,40,77,77,80,78,74,74,80,81,72,66,70,66,77,80,74,76,72,79,80,77,79,68,50,64,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,2,1,20,80,Romania,1,2,110,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atletico Madrid,28
2106,Oliech,O L I E C H,0,0,0,0,0,0,0,0,0,0,0,1,12,181,L,B,4,4,79,36,86,78,76,74,78,75,80,80,69,74,67,74,75,89,81,71,68,74,72,80,83,69,50,70,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,80,Kenya,4,0,1,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,Ascoli,17
2107,Le Tallec,LE TALLEC,0,0,0,0,0,0,0,0,1,0,1,0,11,184,R,B,6,5,79,50,73,85,86,82,74,81,82,81,84,73,81,70,74,76,84,68,63,73,74,87,80,68,50,70,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,2,3,1,22,73,France,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Cesena,21
2108,Pouplin,P O U P L I N,1,0,0,0,0,0,0,0,0,0,0,0,0,187,L,B,4,4,44,80,81,60,63,66,85,68,44,43,44,45,54,61,37,78,40,38,36,45,80,47,61,67,80,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,79,France,1,0,326,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Piacenza,30
2109,000,           ,0,0,1,0,1,0,0,0,0,0,0,0,3,183,R,B,4,5,54,80,84,83,70,68,80,69,67,72,71,70,71,68,54,80,59,52,51,75,80,74,55,75,50,76,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,28,78,France,1,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,River Plate,14
2110,Ingesson,INGESSON,0,0,0,0,1,0,1,0,0,0,0,0,7,190,R,R,5,5,76,80,88,92,76,74,80,72,72,70,78,78,78,80,76,88,74,65,62,82,82,72,86,86,50,82,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,26,88,Sweden,1,0,1,-3,2,2,0,0,0,-1,-2,1,0,0,N,None,0,0,Bari,17
2111,Fanni,F  A  N  N  I,0,0,0,1,1,0,0,0,0,0,0,0,4,186,R,B,5,5,65,75,80,78,85,76,73,77,70,66,68,63,73,71,63,78,65,61,63,76,80,73,60,72,50,70,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,78,France,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Piacenza,2
2112,Varrault,VARRAULT,0,0,1,1,1,1,0,0,0,0,0,0,4,182,R,B,6,5,68,68,75,85,75,73,76,75,63,67,75,65,72,68,63,73,64,58,68,70,78,75,66,74,50,74,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,A,1,1,1,1,26,70,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Reggina,2
2113,Echouafni,ECHOUAFNI,0,0,0,0,1,0,1,0,0,0,0,0,5,184,L,B,5,4,66,72,83,83,72,75,69,74,71,70,77,71,74,71,66,79,70,62,63,68,82,77,60,79,50,75,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,1,2,1,34,71,France,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Strasburgo,19
2114,000,           ,0,0,0,0,1,0,1,0,0,0,0,0,7,170,R,B,5,5,75,68,80,86,74,77,84,79,79,75,82,81,80,82,68,83,73,75,76,70,77,80,74,65,50,75,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,64,France,1,2,85,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2115,De Roon,DE ROON,0,0,0,0,1,0,1,0,0,0,0,0,5,185,R,B,5,5,74,84,84,94,76,74,82,74,74,72,82,78,79,76,70,82,70,62,60,78,78,76,84,88,50,90,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,C,1,1,1,1,29,76,Netherlands,1,0,1,-3,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Atalanta,13
2116,Vahirua,V A H I R U A,0,0,0,0,0,0,0,0,1,1,1,0,11,172,R,R,5,5,82,46,70,80,83,86,88,86,75,72,73,68,65,63,76,79,82,77,84,76,77,83,84,74,50,76,6,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,A,4,1,4,1,26,63,France,2,2,25,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Cremonese,14
2117,Bellion,B E L L I O N,0,0,0,0,0,0,0,1,0,1,0,1,12,183,R,B,6,6,84,38,73,78,85,87,78,86,82,90,71,75,74,76,78,85,78,70,68,72,73,80,86,70,50,64,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,3,1,1,1,23,78,France,3,2,45,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Catania,11
2118,Moussilou,MOUSSILOU,0,0,0,0,0,0,0,0,0,0,0,1,12,182,R,B,5,5,80,41,73,77,88,88,85,82,81,78,68,66,64,67,75,76,80,60,58,75,85,78,85,68,50,64,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,82,France,4,2,36,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Foggia,21
2119,Grï¿½gorini,GREGORINI,1,0,0,0,0,0,0,0,0,0,0,0,0,194,R,B,5,6,36,83,85,60,65,69,86,68,40,55,49,51,60,65,40,83,42,38,35,55,84,53,58,78,81,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,1,27,90,France,1,2,309,3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Messina,12
2120,000,           ,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,R,4,4,30,75,80,60,68,68,82,72,45,49,46,46,50,57,36,78,52,46,37,40,75,45,64,66,76,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,78,Free Nationality,1,0,1,-7,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,,0
2121,Gonzalez N.,GONZALEZ N.  ,0,0,0,0,0,0,0,0,0,0,1,0,10,180,R,R,5,5,80,40,76,84,84,86,80,84,82,82,76,64,72,67,78,80,78,65,62,72,76,82,75,76,50,72,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,77,Argentina,4,0,1,-6,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Fiorentina,22
2122,Kante C.,K A N T E   C .,0,0,1,0,0,0,0,0,0,0,0,0,3,183,L,B,5,5,53,77,83,80,79,79,78,76,65,64,67,67,65,70,54,74,64,56,58,77,82,73,63,73,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,27,84,France,3,0,1,0,0,0,0,0,0,0,0,0,0,0,R,White,0,0,Strasburgo,29
2123,000,           ,0,0,0,1,1,0,0,1,0,0,0,0,5,176,R,R,5,4,68,65,73,83,81,80,72,78,73,80,66,69,69,74,60,76,63,59,63,69,80,72,69,66,50,66,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,69,Mali,4,0,1,-6,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,AEK Atene,8
2124,Ederson,E D E R S O N,0,0,0,0,0,0,1,1,1,1,0,0,8,181,R,L,5,6,80,55,75,81,81,80,73,84,82,73,81,76,70,75,75,80,75,76,75,72,80,84,72,72,50,77,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,20,74,Brazil,3,2,50,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Lione,21
2125,Scotto,S C O T T O,0,0,0,1,0,0,0,1,0,0,0,0,8,177,R,R,6,6,63,59,75,88,75,74,72,83,69,72,71,65,67,65,59,76,56,64,60,65,75,72,60,69,50,70,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,2,1,1,1,28,65,France,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2126,Bojan,B  O  J  A  N,0,0,0,0,0,0,0,0,1,0,1,1,12,169,R,B,5,6,78,99,66,99,92,84,75,75,99,99,67,99,64,99,78,99,79,68,69,69,67,76,66,72,50,67,6,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,16,66,Spain,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer Leverkusen,29
2127,Saelemaekers,SAELEMAEKERS,0,0,0,0,0,1,0,1,0,1,0,0,8,180,R,B,5,5,77,63,78,88,82,81,77,82,79,80,77,74,74,72,70,75,72,62,66,64,74,78,78,78,50,82,6,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,A,1,1,2,1,24,72,Belgium,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bologna,19
2128,Marica,M A R I C A,0,0,0,0,0,0,0,0,0,0,0,1,12,182,R,B,5,5,80,38,77,82,84,85,78,80,80,81,70,72,68,69,78,81,80,70,74,80,80,79,82,75,50,74,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,1,1,1,21,72,Romania,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Palmeiras,20
2129,Padovani,PADOVANI,0,0,0,0,0,0,0,0,0,0,0,1,12,180,R,B,5,5,68,37,73,75,77,79,68,72,74,72,71,75,61,61,69,77,75,60,62,74,76,76,76,70,50,55,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,72,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
2130,Moslem,M O S L E M,0,0,0,1,0,1,0,0,0,0,0,0,4,179,L,L,5,5,58,78,83,77,70,70,76,76,53,71,71,75,71,81,62,69,61,51,53,84,78,68,68,67,51,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,A,1,1,1,1,25,75,Egypt,3,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Padova,20
2131,Yï¿½pes,Y  E  P  E  S,0,1,1,1,0,0,0,0,0,0,0,0,3,186,L,L,5,5,45,86,82,82,70,68,76,99,62,60,99,73,74,68,55,78,99,99,99,88,83,68,62,80,50,82,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,A,1,1,1,1,30,83,Colombia,2,2,171,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Pescara,6
2132,B. Mendy,M  E  N  D  Y,0,0,0,1,0,1,0,1,0,0,0,0,4,180,R,R,6,6,70,78,99,99,80,78,99,99,99,85,70,76,72,80,68,82,74,75,72,66,81,74,78,65,50,70,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,1,1,1,25,77,France,4,2,6,-3,-3,0,3,1,0,0,2,3,2,-2,N,None,0,0,Pescara,5
